,E,H,H+,H2,C,C+,O+,O,OH+,OH,H2O,H2O+,H3O+,CO,CO+,HCO+
5408051780.183733,0.8254625112789149,5287.465205924622,3.916505759462152e-08,7356.267396944351,0.1745373889092245,0.825462471794897,4.757820757338148e-12,1.9999997819368611,7.59975806257646e-12,1.031580053647356e-08,6.818928744730023e-08,1.1794188510923214e-11,2.380243908214261e-10,1.3923909394826327e-07,7.344961769847304e-12,4.943804607118102e-11
5546919359.257537,0.8322652414629585,5402.888821025756,4.12894515768588e-08,7298.555589392726,0.16773465792048103,0.8322651998572973,4.7954419883276095e-12,1.999999779051756,7.65964357696649e-12,1.024050175881312e-08,6.822532805810106e-08,1.1876856880541337e-11,2.358641713288016e-10,1.421662078542994e-07,7.347351278227771e-12,4.866489063176146e-11
5689352770.409445,0.8388973963133096,5520.326695655987,4.3514070093379616e-08,7239.83665207651,0.16110250238758764,0.8388973524856856,4.8343353269497216e-12,1.9999997761957624,7.72155520722256e-12,1.0167243427918311e-08,6.825196788282949e-08,1.1962399103105757e-11,2.3378463694450957e-10,1.450714754473571e-07,7.34876496864272e-12,4.790074889852443e-11
5835443576.828604,0.8453546715397677,5639.789102959596,4.584305021435808e-08,7180.105448423561,0.15464522660796315,0.8453546253857264,4.874551836412821e-12,1.999999773371472,7.785574192386915e-12,1.0096055224580531e-08,6.826967113435228e-08,1.2050926272025548e-11,2.317837225938416e-10,1.4795181385774372e-07,7.349255458818565e-12,4.7145640356208493e-11
5985285692.85739,0.8516331206710374,5761.284985724689,4.828068002696627e-08,7119.357507039825,0.14836677706024817,0.8516330720818378,4.91614506281548e-12,1.999999770581457,7.851785710352047e-12,1.0026962661984275e-08,6.827890021271719e-08,1.2142554345958803e-11,2.2985937685952172e-10,1.5080416397207906e-07,7.348875249705247e-12,4.6399557684952385e-11
6138975444.364155,0.8577291738225977,5884.821877162754,5.083140361447304e-08,7057.589061319553,0.1422707236364312,0.8577291226850562,4.959171178471e-12,1.9999997678282648,7.920279104823783e-12,9.959986960909435e-09,6.828011306346245e-08,1.2237404413362027e-11,2.280095544866113e-10,1.5362550084497443e-07,7.347676733182632e-12,4.56624657652148e-11
6296611630.6662445,0.863639655114424,6010.405819668601,5.349982609709573e-08,6994.797090065336,0.13636024222412063,0.8636396013107538,5.003689136030828e-12,1.999999765114409,7.991148128372397e-12,9.895144939582356e-09,6.827376059400762e-08,1.233560293032633e-11,2.2623222330213018e-10,1.564128441284558e-07,7.345711413874635e-12,4.4934304073896345e-11
6458295588.043014,0.8693617991196423,6138.041281684056,5.629071869894106e-08,6930.979359056262,0.13063809825788428,0.8693617425272874,5.0497608322573246e-12,1.999999762442366,8.064491201340539e-12,9.832448912088514e-09,6.826028425535056e-08,1.2437282003529012e-11,2.2452535953384248e-10,1.5916326848278625e-07,7.343029757978204e-12,4.421498689395541e-11
6624131254.879787,0.8748932653432111,6267.731072695416,5.920902384410085e-08,6866.134463549176,0.1251066322405664,0.874893205834674,5.097451281936601e-12,1.9999997598145562,8.140411687245514e-12,9.771906608953436e-09,6.824011369039719e-08,1.2542579712719003e-11,2.2288693785162127e-10,1.6187391391284242e-07,7.339681379907294e-12,4.350440200348669e-11
6794225238.484551,0.8802321500397644,6399.476256413129,6.22598602738412e-08,6800.261871688852,0.11976774792543257,0.8802320874824318,5.146828805130574e-12,1.9999997572333499,8.219018188288254e-12,9.713521128003607e-09,6.821366441735992e-08,1.2651640411385597e-11,2.2131493463883973e-10,1.6454199590185366e-07,7.335714536027616e-12,4.280241272336989e-11
6968686883.620354,0.8853769977521767,6533.276062478796,6.544852808590611e-08,6733.361968654488,0.11462290077760638,0.8853769320081366,5.19796522793744e-12,1.9999997547010495,8.300424861953113e-12,9.657290881553303e-09,6.818133583989553e-08,1.276461503925462e-11,2.198073307017046e-10,1.6716481540178782e-07,7.331175602023149e-12,4.21088605314177e-11
7147628342.797518,0.8903268091214607,6669.127796546498,6.878051376396005e-08,6665.436101619037,0.10967309016416443,0.8903267400473158,5.250936093255604e-12,1.9999997522198854,8.384751755162396e-12,9.603209586066191e-09,6.81435092705038e-08,1.2881661533372256e-11,2.1836209529720936e-10,1.697397684805355e-07,7.326109707933761e-12,4.1423561904469685e-11
7331164648.370739,0.8950810473078926,6807.026749111796,7.22614950967386e-08,6596.486625334719,0.10491885293300511,0.8950809747545708,5.3058208929774105e-12,1.999999749792009,8.472125169278006e-12,9.551266261545847e-09,6.810054618620967e-08,1.3002945137319387e-11,2.1697720139979184e-10,1.722643556658778e-07,7.320559570161713e-12,4.074631503844013e-11
7519413786.487556,0.8996396416940875,6946.966103149321,7.589734598997006e-08,6526.5169483142145,0.10036025970977244,0.8996395655066437,5.3627033083784515e-12,1.9999997474194837,8.562678041204675e-12,9.501445256870583e-09,6.805278667247986e-08,1.3128638870603638e-11,2.15650607414919e-10,1.7473619087833506e-07,7.31456631021932e-12,4.0076895782238445e-11
7712496772.935636,0.9040029894470505,7088.936840823978,7.969414111947254e-08,6455.53157947506,0.0959969133357983,0.904002909464467,5.421671476088285e-12,1.9999997451042766,8.656550361724346e-12,9.453726293291893e-09,6.80005480525183e-08,1.3258923896059039e-11,2.1438026935769457e-10,1.7715300993965082e-07,7.308168517302054e-12,3.941506406829634e-11
7910537730.937646,0.9081719536809252,7232.927649346823,8.36581604229826e-08,6383.536175211739,0.09182795070535191,0.908171869735906,5.482818265730913e-12,1.9999997428482579,8.75388961460122e-12,9.40808454055277e-09,6.794412368411508e-08,1.3393990015551552e-11,2.1316412998338808e-10,1.795126784820297e-07,7.301402718769365e-12,3.8760562148089026e-11
8113663970.9438,0.9121478602302246,7378.9248264572225,8.779589333716313e-08,6310.537586654555,0.08785204599240459,0.9121477721489866,5.546241581631639e-12,1.9999997406531858,8.854851252133912e-12,9.364490699659332e-09,6.788378202439511e-08,1.3534036135580592e-11,2.1200012084412332e-10,1.8181319943690674e-07,7.294303092802668e-12,3.811311758402168e-11
8322006072.473206,0.9159324907218224,7526.912185515579,9.211404280522893e-08,6236.543907123304,0.08406741757863802,0.9159323983238811,5.612044686922106e-12,1.9999997385207073,8.95959920607086e-12,9.322911120893947e-09,6.781976582740878e-08,1.3679270772085387e-11,2.108861630079618e-10,1.8405271979727543e-07,7.286901315930175e-12,3.747244605862942e-11
8535697968.05683,0.9195280731993021,7676.870960626363,9.661952898055087e-08,6161.56451956575,0.08047183742908912,0.919527976297255,5.680336548723754e-12,1.9999997364523487,9.068306432123702e-12,9.283307940243798e-09,6.775229156273512e-08,1.3829912606377674e-11,2.098201637720928e-10,1.8622953674383856e-07,7.279226681246031e-12,3.6838252339609694e-11
8754877029.335896,0.9229372703740487,7828.779712116938,1.0131949258458734e-07,6085.610143818203,0.07706264284105965,0.9229371687733541,5.7512322100624445e-12,1.9999997344495093,9.18115549610413e-12,9.245639233235518e-09,6.768154903449268e-08,1.3986191061109625e-11,2.0880001639688808e-10,1.8834210312214004e-07,7.271306063904144e-12,3.6210232499012726e-11
8979684155.371103,0.9261631649832058,7982.614232619523,1.0622129789274054e-07,6008.692883564553,0.07383675108615557,0.9261630584819592,5.824853190085741e-12,1.9999997325134617,9.298339204441968e-12,9.20985919218096e-09,6.760770116690908e-08,1.414834691220666e-11,2.0782360039797737e-10,1.903890321518798e-07,7.26316389195142e-12,3.558807644962792e-11
9210263863.219505,0.9292092425771717,8138.3474541395335,1.1133253529831151e-07,5930.826272802089,0.07079067662278936,0.9292091309658812,5.901327913667826e-12,1.9999997306453439,9.42006128088897e-12,9.175918322551644e-09,6.753088396143934e-08,1.4316632943005978e-11,2.0688878126186388e-10,1.9236910136902667e-07,7.254822185365409e-12,3.497147013900924e-11
9446764380.837107,0.9320793718407047,8295.949356489728,1.1666102341047274e-07,5852.025321624423,0.06792055077507551,0.9320792549020609,5.980792173508475e-12,1.9999997288461566,9.54653709414213e-12,9.143763657162907e-09,6.745120661080919e-08,1.4491314638632754e-11,2.0599341051839714e-10,1.9428125577501102e-07,7.2463006051653304e-12,3.4360097828874965e-11
9689337742.367113,0.9347777825478273,8455.386877490688,1.2221481064193272e-07,5772.306561121265,0.06522214377792285,0.934777660056474,6.063389627468199e-12,1.9999997271167596,9.677994440662245e-12,9.11333898701635e-09,6.736875175352916e-08,1.467267092347148e-11,2.0513532611319331e-10,1.9612461016605946e-07,7.237616514649159e-12,3.375364442750399e-11
9938139885.87493,0.9373090412978948,8616.623825367255,1.2800217624033272e-07,5691.688087180189,0.0626908890409688,0.937308913020198,6.149272334130838e-12,1.9999997254578716,9.814674387347586e-12,9.084585107221798e-09,6.72835758519038e-08,1.4860994944692462e-11,2.0431235303760895e-10,1.978984506229295e-07,7.2287850532129604e-12,3.315179784396183e-11
10193330753.592793,0.9396780252181858,8779.62079380087,1.3403163071598544e-07,5610.189602960469,0.060321909445984624,0.9396778909120045,6.238601329856137e-12,1.9999997238700677,9.956832179139283e-12,9.05744007611736e-09,6.7195709675578e-08,1.5056594904877745e-11,2.035223041841523e-10,1.9960223514835604e-07,7.2198192220672935e-12,3.255425133462246e-11
10455074394.738533,0.9418898937994202,8944.335080113935,1.4031191561865923e-07,5527.832459800899,0.058110045511361674,0.9418897532138718,6.331547249391629e-12,1.999999722353779,1.0104738214677499e-11,9.03183948604416e-09,6.710515887115055e-08,1.5259794941160167e-11,2.027629811748223e-10,2.01235593434198e-07,7.210729995937934e-12,3.196070555646387e-11
10723539070.974407,0.9439500589939109,9110.72060706419,1.4685200261697541e-07,5444.63969632261,0.056049885293956894,0.9439499118691436,6.428290997121515e-12,1.9999997209092915,1.0258679101126302e-11,9.007716744749359e-09,6.701190459681022e-08,1.547093606246938e-11,2.020321759220152e-10,2.0279832572547319e-07,7.2015264109960324e-12,3.13708710245258e-11
10998897364.57399,0.9458641541629963,9278.727848880866,1.5366109181980912e-07,5360.636075410975,0.05413579544166081,0.9458640002299608,6.529024472638049e-12,1.9999997195367492,1.0418958793987209e-11,8.98500336138007e-09,6.691590420835123e-08,1.5690377152479386e-11,2.0132767224371692e-10,2.0429040086267887e-07,7.192215661544921e-12,3.0784470547428147e-11
11281326289.366526,0.9476380019334188,9448.303762069163,1.6074860929288688e-07,5275.848118813394,0.05236195333702321,0.947637840913638,6.6339513500364505e-12,1.9999997182361562,1.0585899820496552e-11,8.963629237111214e-09,6.681709197249413e-08,1.5918496016735718e-11,2.006472470732694e-10,2.0571195346427652e-07,7.18280323657217e-12,3.020124092737648e-11
11571007404.530094,0.9492775808109515,9619.391721406493,1.6812420373158434e-07,5190.304139141154,0.050722380483620336,0.9492774124163038,6.743287918572686e-12,1.9999997170073758,1.0759844598439723e-11,8.943522962712044e-09,6.67153797848291e-08,1.6155690479552298e-11,1.9998867214375185e-10,2.0706328013299414e-07,7.1732930442474635e-12,2.9620934672093036e-11
11868126931.306822,0.9507889917693475,9791.931462054163,1.7579774220576814e-07,5104.034268813594,0.049210975917111155,0.9507888157018454,6.857264004347449e-12,1.999999715850138,1.0941156882479026e-11,8.924612110398672e-09,6.661065788399197e-08,1.6402379617630366e-11,1.9934971643610314e-10,2.0834483494209147e-07,7.1636874800434425e-12,2.904332287541071e-11
12172875872.714914,0.9521784244576175,9965.859028220824,1.8377930493989826e-07,5017.070485726389,0.04782154999795786,0.9521782404091944,6.976123943682747e-12,1.9999997147640418,1.1130223288654277e-11,8.906823524712307e-09,6.650279553896597e-08,1.6659004937518927e-11,1.987281472460237e-10,2.0955722405388114e-07,7.153987594503163e-12,2.8468195651706512e-11
12485450136.33493,0.9534521232103208,10141.1067289371,1.9207917907679674e-07,4929.446635364222,0.04654785840113487,0.9534519308626245,7.100127664234657e-12,1.999999713748561,1.1327454989336172e-11,8.890083611190386e-09,6.639164169215871e-08,1.692603177971849e-11,1.9812173279341898e-10,2.1070119943667776e-07,7.144193155194365e-12,2.789536490963511e-11
12806050660.248672,0.9546163540531919,10317.60310203696,2.0070785133106303e-07,4841.198448810101,0.04538363511050334,0.954616153077384,7.22955182607861e-12,1.9999997128030504,1.1533289498046002e-11,8.874318610722863e-09,6.627702555125118e-08,1.7203950625252265e-11,1.9752824350993143e-10,2.1177765198194934e-07,7.134302786440444e-12,2.732466472267019e-11
13134883542.212084,0.9556773717416575,10495.272886434044,2.0967599951935034e-07,4752.363556607201,0.044322625380290775,0.9556771617982238,7.364691088900066e-12,1.9999997119267534,1.1748192653793505e-11,8.859454870777672e-09,6.615875710890171e-08,1.7493278671761952e-11,1.969454542489866e-10,2.1278760365901196e-07,7.124314037458542e-12,2.6755953524279438e-11
13472160172.145065,0.9566413884168093,10674.037004056783,2.1899448285178063e-07,4662.981497791304,0.04335861707911958,0.9566411691553759,7.505859449323776e-12,1.9999997111188073,1.1972660709488314e-11,8.845419097225951e-09,6.603662758645908e-08,1.7794561257128554e-11,1.9637114557965917e-10,2.1373219915204425e-07,7.114223498630816e-12,2.6189114204719597e-11
13818097368.02315,0.957514543182411,10853.812551652882,2.2867433095899485e-07,4573.093723988546,0.04248547111299635,0.9575143142415774,7.653391733580541e-12,1.9999997103782552,1.2207222666715619e-11,8.83213859496067e-09,6.591040978755603e-08,1.8108373646769203e-11,1.9580310547768875e-10,2.1461269670458133e-07,7.104026859380163e-12,2.5624055947688003e-11
14172917515.258926,0.958302873326285,11034.51280340844,2.3872673156993503e-07,4482.743598105877,0.041697150203923755,0.9583026343334621,7.80764517031575e-12,1.999999709704053,1.2452442727915033e-11,8.819541490189312e-09,6.577985835762029e-08,1.8435322590011126e-11,1.952391304115893e-10,2.154304583623467e-07,7.093719001453482e-12,2.506071402974896e-11
14536848709.66215,0.9590122876370221,11216.047225357948,2.491630167544577e-07,4391.976387126046,0.04098774557318705,0.9590120382082895,7.96900113628455e-12,1.99999970909508,1.270892302117159e-11,8.807556930298964e-09,6.564470994102885e-08,1.8776048220704378e-11,1.9467702630408126e-10,2.1618693975285503e-07,7.083294050015138e-12,2.449905084474063e-11
14910124904.070976,0.9596485412737044,11398.321501656661,2.599946477064331e-07,4300.839248971419,0.040351502071626244,0.9596482810136814,8.137867038049686e-12,1.9999997085501497,1.2977306532926055e-11,8.796115267396542e-09,6.550468323438102e-08,1.9131225952342984e-11,1.94114609128668e-10,2.1688367916569645e-07,7.072745431204978e-12,2.3939056104593077e-11
15292986058.748407,0.9602172133846539,11581.23757432423,2.712331979320865e-07,4209.381212632166,0.03978284056088278,0.9602169418863865,8.31467833541496e-12,1.9999997080680187,1.3258280255547004e-11,8.78514821343694e-09,6.535947893128861e-08,1.9501568300495053e-11,1.9354970518125918e-10,2.175222863800231e-07,7.062065920153002e-12,2.338074656926083e-11
15685678295.64034,0.9607236869011984,11764.693696579196,2.828903348116409e-07,4117.653151499014,0.0392763781196271,0.9607234037460647,8.499900788455723e-12,1.999999707647405,1.355257868661311e-11,8.774588973233076e-09,6.52087795589542e-08,1.9887827129871946e-11,1.9298015075796623e-10,2.1810443102497287e-07,7.051247669071676e-12,2.282416643232658e-11
16088454056.595076,0.9611731307438041,11948.584500429077,2.9497779945968586e-07,4025.707749568193,0.03882694583741579,0.9611728355014424,8.694032853264455e-12,1.999999707286989,1.3860987548798658e-11,8.764372353056319e-09,6.505224920815306e-08,2.0290795639742447e-11,1.9240379163487516e-10,2.1863183056744583e-07,7.040282236515369e-12,2.2269386658972474e-11
16501572265.645138,0.9615704850338421,12132.80107994279,3.075073847564763e-07,3933.599459805243,0.038429603602917674,0.9615701772620969,8.897608299614914e-12,1.999999706985437,1.4184347851683166e-11,8.754434838843003e-09,6.488953315562661e-08,2.071131049804928e-11,1.9181848199301064e-10,2.1910623823225492e-07,7.029160601014891e-12,2.1716504487417964e-11
16925298495.456429,0.9619204486793843,12317.231089961448,3.2049091153221786e-07,3841.3844547895937,0.03807965251810524,0.9619201279242793,9.111199105667398e-12,1.9999997067414066,1.4523560385677922e-11,8.74471465055129e-09,6.472025738557868e-08,2.115025437744721e-11,1.9122208254450295e-10,2.1952943062413088e-07,7.017873164763469e-12,2.116564310795635e-11
17359905138.051445,0.9622274697289136,12501.758861277089,3.339402027960914e-07,3749.120569125232,0.037772644544531636,0.962227135524648,9.335418523493608e-12,1.9999997065535648,1.4879590461650618e-11,8.735151768596838e-09,6.454402801362223e-08,2.160855792985404e-11,1.9061245880203692e-10,2.1990319528960935e-07,7.006409752524328e-12,2.0616950400335282e-11
